Unnamed: 0,order_book_id,date,prev_settlement,total_turnover,low,high,close,settlement,limit_up,contract_multiplier,prev_close,open_interest,day_session_open,limit_down,open,strike_price,volume,maturity_date,underlying_symbol,option_type,exercise_type,time_to_expire,delta,gamma,vega,theta,rho,iv,underlying_close,underlying_open,underlying_high,underlying_low,hv_20d,risk_free_rate,moneyness(S/K),log_moneyness(ln(S/K)),moneyness(K/S),log_moneyness(ln(K/S)),call_put,euro_american,expiry_yymm
2430,IO2406C3800,2024-01-03,46.6,356680.0,41.6,48.8,45.0,44.0,385.2,100,46.6,1467.0,47.4,0.2,47.4,3800.0,79.0,2024-06-21,IO,Call,E,0.4657534246575342,0.203013261608784,0.0006742488298662,651.2763736002538,-136.5363916421461,298.4729676083847,0.1817160903845638,3378.2971,3379.7501,3392.8504,3362.6617,0.1372399364747951,0.025531,0.8890255526315789,-0.1176293007636714,1.1248270615393774,0.1176293007636714,0,0,2406
1334,IO2411C4200,2024-10-15,81.6,12666440.0,24.2,70.2,24.8,24.8,477.6,100,81.6,1629.0,70.2,0.2,70.2,4200.0,2836.0,2024-11-15,IO,Call,E,0.084931506849315,0.1574548515199895,0.0007729492153427,270.5629254790723,-448.4381003116303,49.45954349674863,0.2771887464557939,3855.9949,3942.5342,3967.8712,3855.9949,0.5356374975681475,0.021254,0.918094023809524,-0.0854554711560059,1.0892130588658195,0.0854554711560059,0,0,2411
3622,IO2406C4200,2024-03-28,5.0,45800.0,4.4,5.4,4.6,4.6,355.2,100,5.0,728.0,5.0,0.2,5.0,4200.0,93.0,2024-06-21,IO,Call,E,0.2328767123287671,0.0362133451469753,0.0002406973174317,135.01072360711507,-58.17944955457145,28.62203312943343,0.1942887199126184,3520.9648,3498.482,3551.2143,3489.3861,0.1058890626701712,0.023026,0.8383249523809524,-0.1763494823262768,1.1928548675067696,0.1763494823262767,0,0,2406
1865,IO2401P3450,2023-12-21,163.0,7746720.0,121.2,170.0,130.6,130.6,492.6,100,163.0,1864.0,170.0,0.2,170.0,3450.0,552.0,2024-01-19,IO,Put,E,0.0794520547945205,-0.7977250740686598,0.0021138629339356,264.6390635070718,-202.4331063396693,-221.4902257859236,0.1420223452971696,3330.8698,3285.6049,3339.3552,3283.9883,0.1149583699044096,0.025901,0.9654695072463768,-0.0351407599568094,1.035765492845142,0.0351407599568093,1,0,2401
2799,IO2411P3900,2024-10-15,121.8,20537440.0,92.2,142.6,136.8,136.8,517.8,100,117.8,1443.0,120.0,0.2,120.0,3900.0,1784.0,2024-11-15,IO,Put,E,0.084931506849315,-0.5401315847046014,0.0013758413288355,446.0423530199634,-647.74126323241,-188.50929697794595,0.2567237311835079,3855.9949,3942.5342,3967.8712,3855.9949,0.5356374975681475,0.021254,0.988716641025641,-0.011347499002284,1.0114121260896896,0.011347499002284,1,0,2411
175,IO2402C3100,2023-12-19,255.8,24580.0,245.8,245.8,245.8,265.6,588.6,100,259.4,10.0,245.8,0.2,245.8,3100.0,1.0,2024-02-19,IO,Call,E,0.1698630136986301,0.9299218201907444,0.0007807938531428,184.65715576501745,-102.3362327392873,484.890530921308,0.1252532509199939,3334.0412,3325.6596,3345.7795,3313.1874,0.1075000256992304,0.026191,1.0754971612903226,0.0727830302896423,0.9298025471310912,-0.0727830302896423,0,0,2402
204,IO2407C3250,2024-07-09,133.8,1722400.0,122.2,177.8,171.6,173.4,473.8,100,126.2,115.0,125.8,0.2,125.8,3250.0,117.0,2024-07-19,IO,Call,E,0.0273972602739726,1.0,0.0,0.0,-40.374001694813465,89.01078560671245,5.4891650475482164e-08,3439.8111,3396.8044,3448.9279,3384.8086,0.0835455568019953,0.022698,1.0584034153846154,0.0567615607452006,0.94481932452628,-0.0567615607452007,0,0,2407
4399,IO2409P2950,2024-09-10,0.8,27960.0,0.4,1.0,0.6,0.6,320.0,100,0.8,584.0,0.8,0.2,0.8,2950.0,374.0,2024-09-20,IO,Put,E,0.0273972602739726,-0.0142198681718996,0.0003059157717679,19.132530687959488,-77.43379781479504,-1.2614890497745306,0.223520009137292,3195.7552,3193.4557,3205.0972,3171.7932,0.1133800485541054,0.021143,1.083306847457627,0.080018258874015,0.923099491475442,-0.0800182588740151,1,0,2409
278,IO2403C3100,2023-11-22,515.4,98200.0,487.0,495.0,487.0,480.2,873.4,100,511.4,109.0,495.0,157.4,495.0,3100.0,2.0,2024-03-15,IO,Call,E,0.3123287671232876,0.8792779985854635,0.0004530011391503,397.9286759426018,-182.6872311382413,821.2773883878297,0.2238744490751747,3544.4162,3569.4389,3574.3782,3544.4162,0.1055902520517411,0.026823,1.143360064516129,0.1339713522796914,0.8746151199737773,-0.1339713522796915,0,0,2403
4028,IO2403C4600,2023-12-11,4.2,40000.0,4.0,4.8,4.4,4.4,344.0,100,4.2,2463.0,4.6,0.2,4.6,4600.0,93.0,2024-03-15,IO,Call,E,0.2602739726027397,0.0248172164128612,0.0001178115103483,101.33223609035784,-55.983226423675255,20.942096636940573,0.2826281573022133,3419.4548,3378.0517,3426.6106,3346.8902,0.1051961713783654,0.0264399999999999,0.7433597391304347,-0.2965751803331682,1.3452436920645947,0.2965751803331682,0,0,2403
